trial,choice_arm_index,choice_planet_label,is_optimal,exploration,intent,intent_reason,explanation,context_mercury,context_krypton,context_nobelium,reward_received,w_intercept_arm_0,w_mercury_arm_0,w_krypton_arm_0,w_nobelium_arm_0,w_intercept_arm_1,w_mercury_arm_1,w_krypton_arm_1,w_nobelium_arm_1,w_intercept_arm_2,w_mercury_arm_2,w_krypton_arm_2,w_nobelium_arm_2,w_intercept_arm_3,w_mercury_arm_3,w_krypton_arm_3,w_nobelium_arm_3,feature_uncertainty_mercury_arm_0,feature_uncertainty_krypton_arm_0,feature_uncertainty_nobelium_arm_0,feature_uncertainty_mercury_arm_1,feature_uncertainty_krypton_arm_1,feature_uncertainty_nobelium_arm_1,feature_uncertainty_mercury_arm_2,feature_uncertainty_krypton_arm_2,feature_uncertainty_nobelium_arm_2,feature_uncertainty_mercury_arm_3,feature_uncertainty_krypton_arm_3,feature_uncertainty_nobelium_arm_3,mapping_arm_0,mapping_arm_1,mapping_arm_2,mapping_arm_3,agent_mu_arm_0,agent_sigma_arm_0,agent_mu_arm_1,agent_sigma_arm_1,agent_mu_arm_2,agent_sigma_arm_2,agent_mu_arm_3,agent_sigma_arm_3,simulation_id,agent_name,reg,k
42,0,D,0,0,exploit,estimated effects favor this planet,"Exploit Planet 1 because estimated effects favor this planet: Mercury on (-0.1), Krypton off (-0.4), Nobelium off (-1.0).",1,-1,-1,58,48.64318434236305,0.011921502080673108,-0.08961861680069028,0.5419302251309706,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03225366183880811,0.04067799900155105,0.03751887256552246,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,D,C,B,A,46.77920872617692,0.3811892677804222,0.0,2.0,0.0,2.0,0.0,2.0,0,"UCB(reg=1, k=0.0)",1,0.0
43,0,D,0,0,exploit,estimated effects favor this planet,"Exploit Planet 1 because estimated effects favor this planet: Mercury off (-0.0), Krypton on (-0.1), Nobelium off (-0.5).",-1,1,-1,46,48.6102825879761,0.0574647538650197,-0.08948297416727335,0.5939407592617858,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03217995223772456,0.038374536107973034,0.03543825250873762,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,D,C,B,A,47.999713998350714,0.26403100647155897,0.0,2.0,0.0,2.0,0.0,2.0,0,"UCB(reg=1, k=0.0)",1,0.0
44,0,D,0,0,exploit,estimated effects favor this planet,"Exploit Planet 1 because estimated effects favor this planet: Mercury off (-0.1), Krypton on (-0.1), Nobelium off (-0.6).",-1,1,-1,53,48.689532939564906,-0.05223513246803435,-0.08980969614878553,0.4686631504232963,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03162509747614154,0.038374531186176335,0.03471462699129833,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,D,C,B,A,47.86939410068202,0.2552827218858114,0.0,2.0,0.0,2.0,0.0,2.0,0,"UCB(reg=1, k=0.0)",1,0.0
45,0,D,0,0,exploit,estimated effects favor this planet,"Exploit Planet 1 because estimated effects favor this planet: Mercury off (+0.1), Krypton off (+0.1), Nobelium on (+0.5).",-1,-1,1,36,48.43422292141405,0.30116998699635644,0.3405563991374265,0.44293934805542,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.031138137047963844,0.03837452686663112,0.034079547297997684,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,D,C,B,A,49.30024091860502,0.2950022479109138,0.0,2.0,0.0,2.0,0.0,2.0,0,"UCB(reg=1, k=0.0)",1,0.0
46,0,D,0,0,exploit,estimated effects favor this planet,"Exploit Planet 1 because estimated effects favor this planet: Mercury on (+0.3), Krypton off (-0.3), Nobelium off (-0.4).",1,-1,-1,50,48.48926079514911,0.3186242085647031,0.2604285195956866,0.3671689934025739,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03037065766174499,0.037236383042137236,0.034075481073287006,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,D,C,B,A,47.95189716121756,0.3542725189437218,0.0,2.0,0.0,2.0,0.0,2.0,0,"UCB(reg=1, k=0.0)",1,0.0
47,0,D,0,0,exploit,estimated effects favor this planet,"Exploit Planet 1 because estimated effects favor this planet: Mercury off (-0.3), Krypton on (+0.3), Nobelium on (+0.4).",-1,1,1,49,48.49276371787117,0.31937585918174705,0.2677145289040439,0.3747739907810814,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.030288915441560576,0.03551367072112033,0.032535043511132816,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,D,C,B,A,48.798234099582665,0.3095441394703926,0.0,2.0,0.0,2.0,0.0,2.0,0,"UCB(reg=1, k=0.0)",1,0.0
48,0,D,0,0,exploit,estimated effects favor this planet,"Exploit Planet 1 because estimated effects favor this planet: Mercury on (+0.3), Krypton off (-0.3), Nobelium on (+0.4).",1,-1,1,49,48.495036692350425,0.32186820948879813,0.26760343144920284,0.37678002383250764,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03027370734861498,0.03408470383474587,0.030978214704857537,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,D,C,B,A,48.91919903892995,0.3051371670501262,0.0,2.0,0.0,2.0,0.0,2.0,0,"UCB(reg=1, k=0.0)",1,0.0
49,0,D,0,0,exploit,estimated effects favor this planet,"Exploit Planet 1 because estimated effects favor this planet: Mercury on (+0.3), Krypton on (+0.3), Nobelium off (-0.4).",1,1,-1,49,48.50195794011672,0.33205651027756744,0.27592262046941585,0.37673373606822835,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.029233671134917524,0.03408263731997563,0.03030445278331865,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,D,C,B,A,48.707728309455916,0.3090061434801713,0.0,2.0,0.0,2.0,0.0,2.0,0,"UCB(reg=1, k=0.0)",1,0.0
50,0,D,0,0,exploit,estimated effects favor this planet,"Exploit Planet 1 because estimated effects favor this planet: Mercury off (-0.3), Krypton on (+0.3), Nobelium off (-0.4).",-1,1,-1,54,48.58551174215768,0.214786167690459,0.27586588590599703,0.24529596250162555,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02790249241072009,0.03319508321788363,0.030304425306575067,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,D,C,B,A,48.06909031424034,0.24358998535223092,0.0,2.0,0.0,2.0,0.0,2.0,0,"UCB(reg=1, k=0.0)",1,0.0
1,0,A,0,1,explore,learn how each signal affects this planet,"Exploring Planet 1 to learn how each signal affects this planet: Mercury on, Krypton on, Nobelium off.",1,1,-1,55,11.0,11.0,11.0,-11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,A,C,D,B,0.0,2.0,0.0,2.0,0.0,2.0,0.0,2.0,1,"UCB(reg=1, k=0.0)",1,0.0
2,0,A,0,0,exploit,estimated effects favor this planet,"Exploit Planet 1 because estimated effects favor this planet: Mercury off (-11.0), Krypton on (+11.0), Nobelium off (+11.0).",-1,1,-1,17,10.285714285714288,12.66666666666667,10.285714285714288,-10.285714285714292,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8,0.8,0.8,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,A,C,D,B,22.0,1.7888543819998317,0.0,2.0,0.0,2.0,0.0,2.0,1,"UCB(reg=1, k=0.0)",1,0.0
3,0,A,0,0,exploit,estimated effects favor this planet,"Exploit Planet 1 because estimated effects favor this planet: Mercury on (+12.7), Krypton on (+10.3), Nobelium off (+10.3).",1,1,-1,46,10.486486486486491,13.135135135135135,10.486486486486491,-10.486486486486498,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3333333333333335,0.7142857142857143,0.7142857142857143,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,A,C,D,B,43.52380952380953,0.8728715609439697,0.0,2.0,0.0,2.0,0.0,2.0,1,"UCB(reg=1, k=0.0)",1,0.0
4,1,C,1,1,explore,learn how each signal affects this planet,"Exploring Planet 2 to learn how each signal affects this planet: Mercury off, Krypton off, Nobelium on.",-1,-1,1,80,10.486486486486491,13.135135135135135,10.486486486486491,-10.486486486486498,16.0,-16.0,-16.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2702702702702704,0.7027027027027027,0.7027027027027027,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,A,C,D,B,-23.621621621621635,1.7084843923544981,0.0,2.0,0.0,2.0,0.0,2.0,1,"UCB(reg=1, k=0.0)",1,0.0
5,0,A,1,0,exploit,estimated effects favor this planet,"Exploit Planet 1 because estimated effects favor this planet: Mercury on (+13.1), Krypton off (-10.5), Nobelium off (+10.5).",1,-1,-1,83,20.72413793103452,16.82068965517242,-9.579310344827583,-20.72413793103452,16.0,-16.0,-16.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2702702702702704,0.7027027027027027,0.7027027027027027,0.8,0.8,0.8,1.0,1.0,1.0,1.0,1.0,1.0,A,C,D,B,23.621621621621635,1.7084843923544983,0.0,2.0,0.0,2.0,0.0,2.0,1,"UCB(reg=1, k=0.0)",1,0.0
6,0,A,0,0,exploit,estimated effects favor this planet,"Exploit Planet 1 because estimated effects favor this planet: Mercury off (-16.8), Krypton on (-9.6), Nobelium off (+20.7).",-1,1,-1,15,20.71936758893284,16.830039525691717,-9.581027667984188,-20.719367588932826,16.0,-16.0,-16.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25517241379310357,0.2551724137931035,0.5862068965517242,0.8,0.8,0.8,1.0,1.0,1.0,1.0,1.0,1.0,A,C,D,B,15.048275862069037,0.8630339426736918,0.0,2.0,0.0,2.0,0.0,2.0,1,"UCB(reg=1, k=0.0)",1,0.0
7,1,C,0,0,exploit,estimated effects favor this planet,"Exploit Planet 2 because estimated effects favor this planet: Mercury on (-16.0), Krypton off (+16.0), Nobelium on (+16.0).",1,-1,1,51,20.71936758893284,16.830039525691717,-9.581027667984188,-20.719367588932826,18.714285714285715,-9.666666666666668,-18.714285714285715,18.714285714285722,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.18972332015810284,0.2529644268774704,0.5691699604743083,0.8,0.8,0.8,1.0,1.0,1.0,1.0,1.0,1.0,A,C,D,B,26.41106719367592,1.5193091835623573,32.0,1.7888543819998317,0.0,2.0,0.0,2.0,1,"UCB(reg=1, k=0.0)",1,0.0
8,0,A,0,0,exploit,estimated effects favor this planet,"Exploit Planet 1 because estimated effects favor this planet: Mercury on (+16.8), Krypton on (-9.6), Nobelium off (+20.7).",1,1,-1,57,20.882352941176492,17.924369747899167,-8.579831932773114,-20.882352941176507,18.714285714285715,-9.666666666666668,-18.714285714285715,18.714285714285722,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.18972332015810284,0.2529644268774704,0.5691699604743083,0.3333333333333335,0.7142857142857143,0.7142857142857143,1.0,1.0,1.0,1.0,1.0,1.0,A,C,D,B,48.687747035573196,0.6411452204266126,-28.38095238095239,1.7457431218879391,0.0,2.0,0.0,2.0,1,"UCB(reg=1, k=0.0)",1,0.0
9,1,C,1,0,exploit,estimated effects favor this planet,"Exploit Planet 2 because estimated effects favor this planet: Mercury off (+9.7), Krypton on (-18.7), Nobelium on (+18.7).",-1,1,1,81,20.882352941176492,17.924369747899167,-8.579831932773114,-20.882352941176507,28.0,-14.0,-2.0000000000000036,27.999999999999986,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16526610644257708,0.2324929971988796,0.5686274509803922,0.3333333333333335,0.7142857142857143,0.7142857142857143,1.0,1.0,1.0,1.0,1.0,1.0,A,C,D,B,-26.504201680672296,1.5192508842517485,28.38095238095239,1.7457431218879391,0.0,2.0,0.0,2.0,1,"UCB(reg=1, k=0.0)",1,0.0
10,1,C,1,0,exploit,estimated effects favor this planet,"Exploit Planet 2 because estimated effects favor this planet: Mercury off (+14.0), Krypton off (+2.0), Nobelium on (+28.0).",-1,-1,1,76,20.882352941176492,17.924369747899167,-8.579831932773114,-20.882352941176507,28.13793103448276,-14.689655172413794,-2.6896551724137954,28.13793103448276,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16526610644257708,0.2324929971988796,0.5686274509803922,0.3058823529411766,0.30588235294117655,0.5882352941176471,1.0,1.0,1.0,1.0,1.0,1.0,A,C,D,B,-9.344537815126067,1.5771477286491566,71.99999999999999,0.840168050416806,0.0,2.0,0.0,2.0,1,"UCB(reg=1, k=0.0)",1,0.0
11,0,A,1,0,exploit,estimated effects favor this planet,"Exploit Planet 1 because estimated effects favor this planet: Mercury on (+17.9), Krypton off (+8.6), Nobelium off (+20.9).",1,-1,-1,81,22.17391304347828,18.231884057971026,-11.101449275362302,-22.173913043478308,28.13793103448276,-14.689655172413794,-2.6896551724137954,28.13793103448276,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16526610644257708,0.2324929971988796,0.5686274509803922,0.25517241379310357,0.2551724137931035,0.5862068965517242,1.0,1.0,1.0,1.0,1.0,1.0,A,C,D,B,68.26890756302528,0.859939415493515,-12.0,1.5491933384829668,0.0,2.0,0.0,2.0,1,"UCB(reg=1, k=0.0)",1,0.0
12,1,C,1,0,exploit,estimated effects favor this planet,"Exploit Planet 2 because estimated effects favor this planet: Mercury off (+14.7), Krypton on (-2.7), Nobelium on (+28.1).",-1,1,1,82,22.17391304347828,18.231884057971026,-11.101449275362302,-22.173913043478308,29.494071146245062,-15.177865612648215,-0.03162055335969072,29.494071146245062,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16425120772946866,0.1642512077294686,0.5507246376811595,0.25517241379310357,0.2551724137931035,0.5862068965517242,1.0,1.0,1.0,1.0,1.0,1.0,A,C,D,B,-29.333333333333357,1.4907119849998598,68.27586206896552,0.8630339426736916,0.0,2.0,0.0,2.0,1,"UCB(reg=1, k=0.0)",1,0.0
13,1,C,0,0,exploit,estimated effects favor this planet,"Exploit Planet 2 because estimated effects favor this planet: Mercury off (+15.2), Krypton on (-0.0), Nobelium off (-29.5).",-1,1,-1,52,22.17391304347828,18.231884057971026,-11.101449275362302,-22.173913043478308,40.1935483870968,-17.247311827956985,1.3333333333333217,17.913978494623663,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16425120772946866,0.1642512077294686,0.5507246376811595,0.25296442687747045,0.1897233201581028,0.5691699604743083,1.0,1.0,1.0,1.0,1.0,1.0,A,C,D,B,15.014492753623259,0.6520128625624346,15.146245059288532,1.5193091835623573,0.0,2.0,0.0,2.0,1,"UCB(reg=1, k=0.0)",1,0.0
14,0,A,1,0,exploit,estimated effects favor this planet,"Exploit Planet 1 because estimated effects favor this planet: Mercury on (+18.2), Krypton off (+11.1), Nobelium off (+22.2).",1,-1,-1,86,23.05084745762713,18.440677966101706,-12.813559322033878,-23.050847457627157,40.1935483870968,-17.247311827956985,1.3333333333333217,17.913978494623663,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16425120772946866,0.1642512077294686,0.5507246376811595,0.24253285543608133,0.18518518518518523,0.24253285543608116,1.0,1.0,1.0,1.0,1.0,1.0,A,C,D,B,73.68115942028992,0.6520128625624344,3.698924731182828,1.2013532791457378,0.0,2.0,0.0,2.0,1,"UCB(reg=1, k=0.0)",1,0.0
15,1,C,0,0,exploit,estimated effects favor this planet,"Exploit Planet 2 because estimated effects favor this planet: Mercury on (-17.2), Krypton off (-1.3), Nobelium on (+17.9).",1,-1,1,50,23.05084745762713,18.440677966101706,-12.813559322033878,-23.050847457627157,41.98451794510909,-15.308937368050671,1.104855735397594,18.2603800140746,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1638418079096046,0.13672316384180794,0.5435028248587572,0.24253285543608133,0.18518518518518523,0.24253285543608116,1.0,1.0,1.0,1.0,1.0,1.0,A,C,D,B,31.254237288135556,1.4790438199961917,39.526881720430154,0.8353023333216356,0.0,2.0,0.0,2.0,1,"UCB(reg=1, k=0.0)",1,0.0
16,1,C,1,0,exploit,estimated effects favor this planet,"Exploit Planet 2 because estimated effects favor this planet: Mercury off (+15.3), Krypton on (+1.1), Nobelium on (+18.3).",-1,1,1,73,23.05084745762713,18.440677966101706,-12.813559322033878,-23.050847457627157,41.89875311720701,-15.252369077306739,0.6249376558603323,17.81695760598501,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1638418079096046,0.13672316384180794,0.5435028248587572,0.18437719915552434,0.18437719915552434,0.24067558057705832,1.0,1.0,1.0,1.0,1.0,1.0,A,C,D,B,-31.254237288135613,1.4790438199961915,76.65869106263196,0.6410758023644312,0.0,2.0,0.0,2.0,1,"UCB(reg=1, k=0.0)",1,0.0
17,1,C,0,0,exploit,estimated effects favor this planet,"Exploit Planet 2 because estimated effects favor this planet: Mercury off (+15.3), Krypton on (+0.6), Nobelium off (-17.8).",-1,1,-1,54,23.05084745762713,18.440677966101706,-12.813559322033878,-23.050847457627157,44.46938775510205,-15.530612244897952,0.8367346938775349,15.163265306122433,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1638418079096046,0.13672316384180794,0.5435028248587572,0.1840399002493766,0.16009975062344145,0.2199501246882792,1.0,1.0,1.0,1.0,1.0,1.0,A,C,D,B,14.8474576271187,0.6518119031301494,39.95910224438907,0.8284227720655728,0.0,2.0,0.0,2.0,1,"UCB(reg=1, k=0.0)",1,0.0
18,1,C,1,0,exploit,estimated effects favor this planet,"Exploit Planet 2 because estimated effects favor this planet: Mercury off (+15.5), Krypton on (+0.8), Nobelium on (+15.2).",-1,1,1,85,23.05084745762713,18.440677966101706,-12.813559322033878,-23.050847457627157,44.57051135060766,-15.631735840403564,1.7468470534280947,16.073377665672993,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1638418079096046,0.13672316384180794,0.5435028248587572,0.18337769890564926,0.1597160603371784,0.1597160603371783,1.0,1.0,1.0,1.0,1.0,1.0,A,C,D,B,-31.254237288135613,1.4790438199961915,75.99999999999997,0.5383819020581655,0.0,2.0,0.0,2.0,1,"UCB(reg=1, k=0.0)",1,0.0
19,1,C,0,0,exploit,estimated effects favor this planet,"Exploit Planet 2 because estimated effects favor this planet: Mercury on (-15.6), Krypton off (-1.7), Nobelium on (+16.1).",1,-1,1,50,23.05084745762713,18.440677966101706,-12.813559322033878,-23.050847457627157,45.44894968246213,-14.75329750854911,1.649242794333155,16.170981924767936,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1638418079096046,0.13672316384180794,0.5435028248587572,0.18321485897729883,0.14652602614079344,0.14652602614079335,1.0,1.0,1.0,1.0,1.0,1.0,A,C,D,B,31.254237288135556,1.4790438199961917,43.26530612244899,0.6388765649999399,0.0,2.0,0.0,2.0,1,"UCB(reg=1, k=0.0)",1,0.0
20,1,C,0,0,exploit,estimated effects favor this planet,"Exploit Planet 2 because estimated effects favor this planet: Mercury on (-14.8), Krypton off (-1.6), Nobelium on (+16.2).",1,-1,1,46,23.05084745762713,18.440677966101706,-12.813559322033878,-23.050847457627157,45.52808988764046,-14.67415730337079,1.6404494382022303,16.179775280898866,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1638418079096046,0.13672316384180794,0.5435028248587572,0.15925744992672208,0.14623025565868755,0.14623025565868747,1.0,1.0,1.0,1.0,1.0,1.0,A,C,D,B,31.254237288135556,1.4790438199961917,45.2173913043478,0.5383819020581656,0.0,2.0,0.0,2.0,1,"UCB(reg=1, k=0.0)",1,0.0
21,1,C,0,0,exploit,estimated effects favor this planet,"Exploit Planet 2 because estimated effects favor this planet: Mercury off (+14.7), Krypton on (+1.6), Nobelium off (-16.2).",-1,1,-1,57,23.05084745762713,18.440677966101706,-12.813559322033878,-23.050847457627157,47.069932584269665,-14.76485393258428,1.7311460674157217,14.637932584269663,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1638418079096046,0.13672316384180794,0.5435028248587572,0.14606741573033713,0.14606741573033713,0.14606741573033705,1.0,1.0,1.0,1.0,1.0,1.0,A,C,D,B,14.8474576271187,0.6518119031301494,45.66292134831462,0.635998728003816,0.0,2.0,0.0,2.0,1,"UCB(reg=1, k=0.0)",1,0.0
22,0,A,0,0,exploit,estimated effects favor this planet,"Exploit Planet 1 because estimated effects favor this planet: Mercury on (+18.4), Krypton on (-12.8), Nobelium off (+23.1).",1,1,-1,52,23.053461875547754,18.468010517090278,-12.785276073619631,-23.05346187554784,47.069932584269665,-14.76485393258428,1.7311460674157217,14.637932584269663,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1638418079096046,0.13672316384180794,0.5435028248587572,0.1459775280898877,0.1459775280898877,0.12008988764044941,1.0,1.0,1.0,1.0,1.0,1.0,A,C,D,B,51.728813559322106,0.5378341163622519,19.398292134831443,0.9164660999510842,0.0,2.0,0.0,2.0,1,"UCB(reg=1, k=0.0)",1,0.0
23,1,C,1,0,exploit,estimated effects favor this planet,"Exploit Planet 2 because estimated effects favor this planet: Mercury off (+14.8), Krypton off (-1.7), Nobelium on (+14.6).",-1,-1,1,86,23.053461875547754,18.468010517090278,-12.785276073619631,-23.05346187554784,47.16,-16.296000000000006,0.19999999999999485,14.727999999999994,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15074496056091155,0.1226993865030675,0.5433829973707276,0.1459775280898877,0.1459775280898877,0.12008988764044941,1.0,1.0,1.0,1.0,1.0,1.0,A,C,D,B,-5.682734443470732,1.5360123429244072,74.74157303370788,0.6359987280038161,0.0,2.0,0.0,2.0,1,"UCB(reg=1, k=0.0)",1,0.0
24,1,C,1,0,exploit,estimated effects favor this planet,"Exploit Planet 2 because estimated effects favor this planet: Mercury off (+16.3), Krypton off (-0.2), Nobelium on (+14.7).",-1,-1,1,85,23.053461875547754,18.468010517090278,-12.785276073619631,-23.05346187554784,47.20357763975154,-17.036819875776423,-0.5408198757763998,14.771577639751527,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15074496056091155,0.1226993865030675,0.5433829973707276,0.12000000000000005,0.12000000000000004,0.11999999999999997,1.0,1.0,1.0,1.0,1.0,1.0,A,C,D,B,-5.682734443470732,1.5360123429244072,77.98400000000001,0.5366563145999496,0.0,2.0,0.0,2.0,1,"UCB(reg=1, k=0.0)",1,0.0
25,0,A,0,0,exploit,estimated effects favor this planet,"Exploit Planet 1 because estimated effects favor this planet: Mercury on (+18.5), Krypton on (-12.8), Nobelium off (+23.1).",1,1,-1,55,23.078740157480297,18.732283464566937,-12.511811023622052,-23.078740157480325,47.20357763975154,-17.036819875776423,-0.5408198757763998,14.771577639751527,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15074496056091155,0.1226993865030675,0.5433829973707276,0.10563975155279508,0.10563975155279505,0.11995031055900618,1.0,1.0,1.0,1.0,1.0,1.0,A,C,D,B,51.78965819456624,0.4736713971338698,14.854360248447193,0.8237469309267138,0.0,2.0,0.0,2.0,1,"UCB(reg=1, k=0.0)",1,0.0
26,1,C,0,0,exploit,estimated effects favor this planet,"Exploit Planet 2 because estimated effects favor this planet: Mercury on (-17.0), Krypton off (+0.5), Nobelium on (+14.8).",1,-1,1,55,23.078740157480297,18.732283464566937,-12.511811023622052,-23.078740157480325,48.01189654472371,-16.214584432985518,-0.5899143286369739,14.833042348451002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1424481030780244,0.113815318539728,0.5433070866141734,0.10563975155279508,0.10563975155279505,0.11995031055900618,1.0,1.0,1.0,1.0,1.0,1.0,A,C,D,B,31.244094488188956,1.479035070147372,45.47915527950305,0.473076359836364,0.0,2.0,0.0,2.0,1,"UCB(reg=1, k=0.0)",1,0.0
27,0,A,0,0,exploit,estimated effects favor this planet,"Exploit Planet 1 because estimated effects favor this planet: Mercury on (+18.7), Krypton on (-12.5), Nobelium off (+23.1).",1,1,-1,40,22.99637023593465,17.871143375680578,-13.402903811252278,-22.99637023593465,48.01189654472371,-16.214584432985518,-0.5899143286369739,14.833042348451002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1424481030780244,0.113815318539728,0.5433070866141734,0.09651224166632835,0.10560721101140934,0.11989930569653658,1.0,1.0,1.0,1.0,1.0,1.0,A,C,D,B,52.377952755905504,0.4280768868382136,16.37435543465022,0.8045911540462743,0.0,2.0,0.0,2.0,1,"UCB(reg=1, k=0.0)",1,0.0
28,0,A,0,0,exploit,estimated effects favor this planet,"Exploit Planet 1 because estimated effects favor this planet: Mercury on (+17.9), Krypton on (-13.4), Nobelium off (+23.0).",1,1,-1,47,22.97642744892613,17.66265060240964,-13.61864850707178,-22.97642744892613,48.01189654472371,-16.214584432985518,-0.5899143286369739,14.833042348451002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1367211131276468,0.1076830006049607,0.5432546884452512,0.09651224166632835,0.10560721101140934,0.11989930569653658,1.0,1.0,1.0,1.0,1.0,1.0,A,C,D,B,50.46098003629759,0.3935351743546255,16.37435543465022,0.8045911540462743,0.0,2.0,0.0,2.0,1,"UCB(reg=1, k=0.0)",1,0.0
29,1,C,0,0,exploit,estimated effects favor this planet,"Exploit Planet 2 because estimated effects favor this planet: Mercury on (-16.2), Krypton off (+0.6), Nobelium on (+14.8).",1,-1,1,47,22.97642744892613,17.66265060240964,-13.61864850707178,-22.97642744892613,47.996086911749586,-16.230666254762664,-0.5889541070264013,14.831840181237766,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1325301204819278,0.1031953902566789,0.5432163436354113,0.09651224166632835,0.10560721101140934,0.11989930569653658,1.0,1.0,1.0,1.0,1.0,1.0,A,C,D,B,31.281299109481424,1.479031013756733,47.22026878882617,0.4276375192880985,0.0,2.0,0.0,2.0,1,"UCB(reg=1, k=0.0)",1,0.0
30,1,C,1,0,exploit,estimated effects favor this planet,"Exploit Planet 2 because estimated effects favor this planet: Mercury off (+16.2), Krypton off (+0.6), Nobelium on (+14.8).",-1,-1,1,85,22.97642744892613,17.66265060240964,-13.61864850707178,-22.97642744892613,48.01545972335232,-16.700569568755096,-1.0504475183075712,14.858421480878775,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1325301204819278,0.1031953902566789,0.5432163436354113,0.09020698177324687,0.10558473209075621,0.11986407167130056,1.0,1.0,1.0,1.0,1.0,1.0,A,C,D,B,-4.044002095337859,1.5112638028560546,79.64754745477642,0.4726407553631484,0.0,2.0,0.0,2.0,1,"UCB(reg=1, k=0.0)",1,0.0
